smiles,Is_Final_Top,Filter_Status,Active_Set,Data_Source_Status,Reward,R0,R_DFT,R_total,dft_effect,pIC50,QED,Lipinski_Pass,Violations,MW,LogP,HBD,HBA,RotBonds,TPSA,hERG_Prob,hERG_Risk,R_ADMET,R_global,EHOMO_ev,ELUMO_ev,gap_ev,PySCF_Gap_eV,PySCF_Dipole_Debye,PySCF_HOMO_eV,PySCF_LUMO_eV,PySCF_Energy_Eh,restart,step,SA,LogP_Penalty,esp_min,status,gap_score,esp_score,rank_R0,rank_total,delta_rank,MW.1,LogP.1,QED.1,Calc_Method,Gap_Median,Gap_MAD,Gap_RZ,Gap_HardFail,Gap_Penalty,R_gap,Dip_Median,Dip_MAD,Dip_P90,Dip_SoftThr,Dip_HardThr,Dipole_HardFail,Dip_Penalty,R_dip,Physical_HardFail,R_conf,R_phys,R_global2,name,Broad_Spectrum_Score,Broad_Rank,Broad_Rank_Pct,E_SARS_CoV_2,E_SARS_CoV_1,E_MERS_CoV,Docking_Rank,Docking_Rank_Pct
NC(=O)Cc1ccnc(-c2ccnc(-c3ccc(C=O)cc3)c2)c1,True,Pass,True,Step3c+4a,8.71358862264068,8.71358862264068,0.4538408464032581,8.895124961201983,physically_filtered,7.574000000000004,0.7329783476166323,True,0,317.348,2.650900000000001,1,4,5,85.94,0.3466666666666667,False,0.861,10.618,-10.1406,-8.1965,1.9441,,,,,,2,19,2.254949191949885,0.0,-0.528,xtb_success,0.3112012091475116,0.7866666666666666,96,169,73,317.35,2.65,0.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CC(=O)c2ccc(C(=O)NC[C@@H](C)N3CCOCC3)cc2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.717175937770723,8.717175937770723,0.4431449555461224,8.894433919989172,physically_filtered,7.617500000000007,0.6949185972918274,True,0,396.4870000000002,2.5711000000000004,1,5,8,67.87,0.59,True,0.764,10.422,-9.8735,-7.9977,1.8758,,,,,,2,6,2.4778336087519843,0.0,-0.527,xtb_success,0.2952070793516034,0.7883333333333333,88,170,82,396.49,2.57,0.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(Cc2ccc(-c3nc(C(=O)[O-])cs3)o2)cc1,True,Pass,True,Step3c+4a,8.68164848160455,8.68164848160455,0.5280533494405031,8.892869821380751,neutral,7.593300000000004,0.7262957685607649,True,0,312.37,2.9198000000000013,0,5,5,66.16,0.4249150897622513,False,0.83,10.553,-10.7592,-8.3598,2.3993,,,,,,41,8,2.632235445098845,0.0,-0.545,xtb_success,0.4293619277721474,0.7583333333333333,178,171,-7,312.37,2.92,0.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cc1csc(-c2ccc(Cc3ccc(C=O)cc3)cc2)n1,True,Pass,True,Step3c+4a,8.681903913282726,8.681903913282726,0.5243519210049331,8.8916446816847,neutral,7.5450000000000035,0.7023664943868596,True,0,336.416,3.241200000000002,1,4,6,73.05,0.3866666666666666,False,0.845,10.582,-10.4035,-8.049,2.3545,,,,,,41,16,2.142793339107076,0.0,-0.535,xtb_success,0.4169313157213331,0.775,176,172,-4,336.42,3.24,0.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCOc1ccc(C(=O)Nc2ccc[nH]2)cc1-c1nccn1C,False,Fail_hERG_HighRisk,False,Step3c+4a,8.678878761687454,8.678878761687454,0.5302361167141882,8.89097320837313,neutral,7.571200000000007,0.7292068935374443,True,0,324.384,3.456300000000001,2,4,6,71.94,0.6666666666666666,True,0.733,10.358,-9.6906,-7.3367,2.3539,,,,,,27,1,2.5692468508127604,0.0,-0.523,xtb_success,0.416765881020269,0.795,185,173,-12,324.38,3.46,0.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cc2cc(C(=O)Cc3ccc(CC(N)=O)cc3)ccn2)cc1,False,Fail_PySCF_Gap,True,Step3c+4a+4b,8.704145225496745,8.704145225496745,0.4629099298737694,8.889309197446254,neutral,7.608800000000007,0.6142556522337003,True,0,374.44,3.1342000000000008,1,4,8,82.28,0.3433333333333333,False,0.863,10.615,-10.1429,-8.1303,2.0126,3.91,4.439,-5.893,-1.983,-1224.853181256985,2,11,2.117826006201124,0.0,-0.533,xtb_success,0.3277284712482421,0.7783333333333333,112,174,62,374.44,3.13,0.614,B3LYP/6-31G*,5.067,0.3870000000000004,-2.01652841856194,False,0.2582642092809699,0.7417357907190301,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,0.7417357907190301,7.873525418482504,,,,,,,,,
CCCc1ccc(C(=O)Cc2cc([C@H]3CCN(C)C3=O)ccn2)cc1F,False,Fail_hERG_HighRisk,False,Step3c+4a,8.679281988427014,8.679281988427014,0.517676290033642,8.886352504440472,neutral,7.612100000000005,0.7456940084248251,True,0,354.42499999999995,3.5443000000000024,0,3,6,50.27,0.6843702290076336,True,0.726,10.339,-10.346,-8.0132,2.3328,,,,,,0,8,3.056650157854042,0.0,-0.54,xtb_success,0.4109661286194887,0.7666666666666666,184,175,-9,354.42,3.54,0.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCS(=O)(=O)C(=O)c1cccc(CN(C)C(=O)c2ccc(C)cc2)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.739051431919352,8.739051431919352,0.3635057892773781,8.884453747630303,physically_filtered,7.586900000000009,0.7792893901171167,True,0,373.4740000000001,3.2322200000000025,0,4,6,71.52,0.5933333333333334,True,0.763,10.41,-10.6313,-8.941,1.6903,,,,,,3,4,2.374932631392156,0.0,-0.629,xtb_success,0.2542939846819687,0.6183333333333334,39,176,137,373.47,3.23,0.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(Cc2ccc(-c3cc(C=O)ccn3)cc2F)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.687700839782181,8.687700839782181,0.4854680827745583,8.881888072892004,physically_filtered,7.594600000000006,0.6253492344919871,True,0,335.37800000000004,4.437400000000004,0,3,6,39.19,0.611581756428918,True,0.755,10.393,-10.4187,-8.591,1.8277,,,,,,10,10,2.1957377746381805,0.0,-0.382,xtb_success,0.284240118249369,0.955,158,177,19,335.38,4.44,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cc1ccnc(-c2ccc(Cc3ccccn3)c(C=O)c2)c1,True,Pass,True,Step3c+4a+4b,8.684227286587504,8.684227286587504,0.477510931177111,8.875231659058349,neutral,7.579900000000004,0.7034471281026355,True,0,331.37500000000006,2.574700000000001,1,4,6,85.94,0.4666666666666667,False,0.813,10.502,-10.1534,-8.074,2.0794,4.711,3.836,-6.443,-1.732,-1087.061510777207,44,15,2.4739627746381814,0.0,-0.527,xtb_success,0.3443013302530158,0.7883333333333333,173,178,5,331.38,2.57,0.703,B3LYP/6-31G*,5.067,0.3870000000000004,-0.6204702826344427,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.502,mol_28,-7.5,6.0,0.1666666666666666,-7.5,-7.7,-7.5,6.0,0.16666666666666666
CC(C)(C)c1ccc(Cc2cc(-c3nc(CC(N)=O)cs3)ccn2)cc1,True,Pass,True,Step3c+4a,8.678068977417869,8.678068977417869,0.4927676689831237,8.875176045011118,neutral,7.544100000000003,0.7392576145830476,True,0,365.502,4.121200000000003,1,4,5,68.87,0.4833333333333333,False,0.807,10.489,-10.1721,-7.9964,2.1757,,,,,,31,9,2.3565982987365803,0.0,-0.531,xtb_success,0.3689538128330339,0.7816666666666666,188,179,-9,365.5,4.12,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCS(=O)(=O)C(=O)N(C)C(=O)c1cccc(Cc2ccc(C)cc2)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.705027219483663,8.705027219483663,0.4173908576619188,8.87198356254843,neutral,7.554300000000007,0.8026901526780286,True,0,373.4740000000001,3.6026200000000026,0,4,5,71.52,0.6,True,0.76,10.392,-10.4998,-8.4584,2.0415,,,,,,3,5,2.506178568553585,0.0,-0.634,xtb_success,0.3348440823741698,0.61,109,180,71,373.47,3.6,0.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cc1cc(Cc2cc(C=O)ccn2)ccc1-c1ccccn1,True,Pass,True,Step3c+4a+4b,8.698128055818273,8.698128055818273,0.4295720933204742,8.869956893146464,physically_filtered,7.597300000000003,0.7034471281026355,True,0,331.37500000000006,2.574700000000001,1,4,6,85.94,0.4733333333333333,False,0.811,10.491,-10.3168,-8.457,1.8598,4.209,1.281,-6.465,-2.257,-1087.0529400020275,36,13,2.508955082330488,0.0,-0.549,xtb_success,0.2915315618863918,0.7516666666666666,126,181,55,331.38,2.57,0.703,B3LYP/6-31G*,5.067,0.3870000000000004,-1.4954030969111023,False,0.0,1.0,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.491,mol_29,-7.2,12.0,0.3333333333333333,-7.6,-7.2,-8.1,12.0,0.3333333333333333
NC(=O)Cc1cc(-c2ccc(C=O)cc2)ccc1-c1ccc(C=O)c(C=O)c1,False,Fail_PySCF_Gap,True,Step3c+4a+4b,8.684253340396465,8.684253340396465,0.4541444723773792,8.865911129347417,physically_filtered,7.6151000000000035,0.6433688713223396,True,0,371.3920000000001,3.4859000000000027,1,4,7,94.3,0.3266666666666666,False,0.869,10.605,-10.6725,-8.7355,1.9369,3.714,6.482,-6.526,-2.812,-1242.311473897888,85,20,2.525310952647084,0.0,-0.525,xtb_success,0.309492103396256,0.7916666666666666,172,182,10,371.39,3.49,0.643,B3LYP/6-31G*,5.067,0.3870000000000004,-2.3581356528213524,False,0.4290678264106762,0.5709321735893238,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.4621538457746433,0.5378461542253568,False,1.0,0.3070736738885416,3.256516311587984,,,,,,,,,
COc1cc(C=O)cc(Cc2cc(CCC3(O)CCCCC3)ccn2)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.67803188554515,8.67803188554515,0.4619585837152357,8.862815319031245,neutral,7.559000000000005,0.7607779766753308,True,0,353.4620000000001,4.121300000000003,1,4,7,59.42,0.5647452692867541,True,0.774,10.411,-10.0278,-8.074,1.9538,,,,,,57,7,2.6135710279251985,0.0,-0.515,xtb_success,0.3135122624503368,0.8083333333333333,189,183,-6,353.46,4.12,0.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(/C=C\c2nccnc2CS(=O)(=O)C(C)C)cc1C,True,Pass,True,Step3c+4a+4b,8.675502170520783,8.675502170520783,0.4470260680298328,8.854312597732717,neutral,7.526100000000005,0.8404160319000578,True,0,330.4530000000001,3.5870400000000027,0,4,5,59.92,0.4618479980186962,False,0.815,10.485,-10.0174,-7.7592,2.2582,4.157,3.58,-5.822,-1.665,-1357.20648476622,13,5,2.708058454292514,0.0,-0.653,xtb_success,0.3907515257569041,0.5783333333333334,199,184,-15,330.45,3.59,0.84,B3LYP/6-31G*,5.067,0.3870000000000004,-1.5860335876329863,False,0.0430167938164931,0.9569832061835069,4.3465,1.3954999999999995,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,0.9569832061835069,10.033968916834068,mol_32,-6.5,30.0,0.8333333333333334,-6.5,-6.7,-7.2,30.0,0.8333333333333334
NC(=O)Cc1ccnc(Cc2ccc(-c3ccnc(C=O)c3)cc2)c1,True,Pass,True,Step3c+4a,8.682911517356734,8.682911517356734,0.4085428278685006,8.846328648504134,physically_filtered,7.571900000000004,0.7034471281026357,True,0,331.375,2.574700000000001,1,4,6,85.94,0.2933333333333333,False,0.883,10.612,-10.1079,-8.4516,1.6563,,,,,,2,13,2.407120466945873,0.0,-0.529,xtb_success,0.2472040398121437,0.785,175,185,10,331.38,2.57,0.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc(Cc2cc(-c3nc(CC[NH3+])cs3)ccn2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.683132874722952,8.683132874722952,0.4053766333103913,8.845283528047108,physically_filtered,7.585000000000005,0.7574975784797066,True,0,352.527,3.8778000000000015,1,3,5,53.42,0.6033333333333334,True,0.759,10.363,-7.1576,-5.7231,1.4345,,,,,,31,8,2.806159145169058,0.0,-0.35,xtb_success,0.2041094761577019,0.8749999999999999,174,186,12,352.53,3.88,0.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1cccc(Cc2ccc(C3CC[NH+](C)CC3)cc2)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.716930330480341,8.716930330480341,0.3202758365858797,8.845040665114693,physically_filtered,7.590200000000007,0.8964253705821704,True,0,310.461,2.815900000000002,1,1,5,13.67,0.7706139359698682,True,0.692,10.229,-5.3817,-5.0388,0.3429,,,,,,91,7,3.034484434282674,0.0,-0.365,xtb_success,0.066465480836971,0.9125,89,187,98,310.46,2.82,0.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cc1ccnc(-c2ccnc(-c3cc(C=O)ccn3)c2)c1,True,Pass,True,Step3c+4a,8.680027442213035,8.680027442213035,0.3979136508679445,8.839192902560212,physically_filtered,7.569400000000003,0.7258112388152876,True,0,318.336,2.0459,1,5,5,98.83,0.42,False,0.832,10.503,-10.143,-8.5653,1.5777,,,,,,16,51,2.517245513020118,0.0,-0.528,xtb_success,0.2313052155256351,0.7866666666666666,182,188,6,318.34,2.05,0.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cc1ccnc(-c2cc(-c3cc(C=O)ccn3)ccn2)c1,True,Pass,True,Step3c+4a,8.685927442213037,8.685927442213037,0.3811945387898784,8.838405257728988,physically_filtered,7.575300000000004,0.7258112388152876,True,0,318.336,2.0459,1,5,5,98.83,0.42,False,0.832,10.502,-10.0875,-8.6349,1.4526,,,,,,77,49,2.517245513020118,0.0,-0.528,xtb_success,0.2074207696998263,0.7866666666666666,165,189,24,318.34,2.05,0.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@H](CCC[NH3+])c1csc(Cc2ccc(C(C)(C)C)cc2)n1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.68032067949093,8.68032067949093,0.3939057190823988,8.837882967123889,physically_filtered,7.596700000000004,0.8537175727170864,True,0,317.52200000000005,4.157000000000004,1,2,6,40.53,0.7366666666666667,True,0.705,10.249,-6.9224,-5.6378,1.2846,,,,,,31,7,3.420107638698801,0.0,-0.359,xtb_success,0.1780795986891412,0.8975,181,190,9,317.52,4.16,0.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC[C@H]([NH3+])c1ccc(-c2cccc(C(=O)N3CCC[C@H](C)C3)c2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.749030487533346,8.749030487533346,0.2188448703422876,8.836568435670262,physically_filtered,7.614000000000005,0.9029890042157136,True,0,337.487,3.918700000000003,1,1,4,47.95,0.6510368956743002,True,0.74,10.316,-6.4805,-6.1884,0.2922,,,,,,6,1,3.164640145745147,0.0,-0.65,xtb_success,0.0626355290604108,0.5833333333333334,30,191,161,337.49,3.92,0.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1NC(=O)N1CCCN(CC2CC[NH+](C)CC2)CC1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.689804847139726,8.689804847139726,0.3604139228270491,8.833970416270546,neutral,7.585900000000006,0.8440010391576186,True,0,379.9560000000002,2.1127199999999995,2,2,3,40.02,0.7733333333333333,True,0.691,10.215,-8.6445,-5.9731,2.6714,,,,,,1,1,3.180956724390896,0.0,-0.99,xtb_success,0.5077341754672131,0.0166666666666666,151,192,41,379.96,2.11,0.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(Cc2ccc(OC)c(F)c2)cc1N1CC[NH+](C)CC1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.701205939056926,8.701205939056926,0.3183290501470696,8.828537559115754,physically_filtered,7.59480000000001,0.8533610192498083,True,0,359.4650000000002,1.9062,1,3,6,26.14,0.7966666666666666,True,0.681,10.191,-5.5739,-5.3115,0.2624,,,,,,88,7,3.2027457056798765,0.0,-0.368,xtb_success,0.0604700716386709,0.92,117,193,76,359.47,1.91,0.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(Cc2ccc(CCC3CC[NH+](OC)CC3)cc2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.692636104366521,8.692636104366521,0.3347999322022555,8.826556077247423,physically_filtered,7.602500000000003,0.7865945438727302,True,0,354.5140000000001,3.2127000000000017,1,2,8,22.9,0.6749150897622513,True,0.73,10.287,-5.3745,-4.9859,0.3885,,,,,,86,14,3.031611675698477,0.0,-0.381,xtb_success,0.0700713317175079,0.9525,138,194,56,354.51,3.21,0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CCC(=O)c2ccccn2)cc1N1CCS(=O)(=O)CC1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.678615619414659,8.678615619414659,0.3685728488337609,8.826044758948163,physically_filtered,7.561400000000008,0.7212626252875218,True,0,374.4620000000002,2.1405000000000003,0,6,6,76.57,0.7666666666666667,True,0.693,10.213,-9.8471,-8.0733,1.7738,,,,,,36,5,2.4341569322911027,0.0,-0.644,xtb_success,0.2722469269053728,0.5933333333333334,186,195,9,374.46,2.14,0.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CC(=O)N(C)C2CC[NH+](c3ccccc3)CC2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.689971769037033,8.689971769037033,0.3360132322563669,8.824377061939579,physically_filtered,7.557300000000009,0.9048884006939912,True,0,339.45900000000006,2.0751,1,2,5,33.98,0.8133333333333334,True,0.675,10.174,-6.6512,-5.8845,0.7667,,,,,,46,3,3.1977243130997195,0.0,-0.477,xtb_success,0.1064474746519527,0.8716666666666667,149,196,47,339.46,2.08,0.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(Cc2ccc(C(=O)N3CCN([N+]4=CCCC4)CC3)cc2)cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.707253084441433,8.707253084441433,0.2855518243447063,8.821473814179315,physically_filtered,7.630800000000005,0.7093646554495465,True,0,392.5230000000002,2.973700000000002,0,3,6,35.79,0.64,True,0.744,10.309,-7.1228,-6.6013,0.5215,,,,,,84,5,2.782292432833442,0.0,-0.543,xtb_success,0.0815026062067233,0.7616666666666666,106,197,91,392.52,2.97,0.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(Cc2ccc(OC)cc2)c(C2CC[NH+](C)CC2)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.697048013115285,8.697048013115285,0.2963673246115312,8.815594942959898,physically_filtered,7.572300000000009,0.8737970426966492,True,0,340.48700000000014,2.8245000000000013,1,2,6,22.9,0.7106139359698682,True,0.716,10.247,-5.2098,-5.1321,0.0777,,,,,,91,6,3.121505082330488,0.0,-0.35,xtb_success,0.0483818923021875,0.8749999999999999,129,198,69,340.49,2.82,0.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(CN(c2ccc(F)c(F)c2)C2CN([NH+](C)C)C2)c1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.700250542055453,8.700250542055453,0.2838431322894733,8.813787794971242,physically_filtered,7.561400000000007,0.8983354770767278,True,0,332.41800000000006,2.0235199999999995,1,2,5,10.92,0.7831228263854006,True,0.687,10.187,-5.7886,-5.5718,0.2168,,,,,,76,0,3.103171964829178,0.0,-0.325,xtb_success,0.0572759032706762,0.8125,118,199,81,332.42,2.02,0.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1ccccc1)c1ncccc1-c1ccc(CC[NH3+])cc1,False,Fail_hERG_HighRisk,False,Step3c+4a,8.680966134682341,8.680966134682341,0.3042914802877267,8.802682726797432,physically_filtered,7.577100000000005,0.718790482880296,True,0,332.4710000000001,3.5595000000000008,1,2,7,43.77,0.7966666666666666,True,0.681,10.165,-6.0252,-5.8686,0.1566,,,,,,49,3,2.5552910675781177,0.0,-0.356,xtb_success,0.053273543268181,0.8899999999999999,179,200,21,332.47,3.56,0.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
